ID,Engaj,Idade,Regiao_int,Tipo_Cliente,Total_gasto,Tempo_relacionamento,Campanha,Status,Sexo_num,Regiao_brk,email
0000956635,4,63,N02,22,0.01,5,1,Bronze,0,Norte,fake_email@corporate.co
0000963194,9,75,L01,20,6000,1,0,Ouro,1,Leste,fake_email@corporate.co
0000966932,8,50,L01,29,50,8,0,Prata,1,Leste,fake_email@corporate.co
0000985295,2,58,L01,34,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0000994332,8,66,CO03,,500,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0000997684,6,54,L01,48,50,11,0,Prata,1,Leste,fake_email@corporate.co
0001002422,7,54,N02,35,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0001003402,18,38,L01,53,0.01,6,1,Bronze,1,Leste,fake_email@corporate.co
0001004301,6,,CO01,53,6000,2,0,Ouro,0,Centro-0este,fake_email@corporate.co
0001008129,8,55,L01,24,1000,5,0,Prata,0,Leste,fake_email@corporate.co
0001009060,8,52,S02,38,0.01,4,0,Bronze,0,Sul,fake_email@corporate.co
0001009931,11,59,CO02,32,1500,2,0,Prata,1,Centro-0este,fake_email@corporate.co
0001011243,6,63,O,49,1000,2,1,Prata,0,0este,fake_email@corporate.co
0001011669,15,47,N02,38,0.01,6,0,Bronze,0,Norte,fake_email@corporate.co
0001012509,6,44,L01,51,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0001013394,7,39,L01,04,0.01,7,0,Bronze,1,Leste,fake_email@corporate.co
0001018361,5,72,CO02,04,6000,2,0,Ouro,99,Centro-0este,fake_email@corporate.co
0001022334,8,38,CO04,47,0.01,5,0,Bronze,0,Centro-0este,fake_email@corporate.co
0001024248,13,72,L02,30,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0001029592,11,,L01,27,0.01,4,1,Bronze,0,Leste,fake_email@corporate.co
0001030302,6,76,S01,49,3000,8,0,Prata,1,Sul,fake_email@corporate.co
0001036084,11,50,N01,32,3000,8,0,Prata,1,Norte,fake_email@corporate.co
0001040227,7,66,CO04,19,9000,8,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001040944,6,51,L01,38,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0001041231,7,61,CO02,19,6107.64,,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001043773,3,63,CO02,25,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001054015,6,78,L01,51,7500,5,0,Ouro,1,Leste,fake_email@corporate.co
0001055682,9,55,CO01,15,5672.31,2,0,Ouro,0,Centro-0este,fake_email@corporate.co
0001060228,7,49,CO02,53,10000,3,0,Ouro,0,Centro-0este,fake_email@corporate.co
0001061348,13,70,L01,05,2884.96,8,0,Prata,1,Leste,fake_email@corporate.co
0001068601,6,45,CO02,32,0.01,4,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001070037,5,73,S02,52,600,32,0,Prata,1,Sul,fake_email@corporate.co
0001070460,8,71,L01,04,23425,4,1,Platino,1,Leste,fake_email@corporate.co
0001072773,14,52,L01,27,7017.55,5,0,Ouro,1,Leste,fake_email@corporate.co
0001080016,11,52,CO01,34,0.01,,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001083767,9,64,,52,3000,1,0,Prata,1,,fake_email@corporate.co
0001084607,9,57,CO02,16,9052.66,7,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001087452,6,,CO02,44,2000,27,0,Prata,1,Centro-0este,fake_email@corporate.co
0001091085,10,63,N02,27,6053.34,4,0,Ouro,0,Norte,fake_email@corporate.co
0001094955,,32,CO02,41,0.01,4,1,Bronze,1,Centro-0este,fake_email@corporate.co
0001097474,20,39,N02,24,0.01,8,1,Bronze,0,Norte,fake_email@corporate.co
0001098918,7,35,CO02,22,0.01,4,1,Bronze,1,Centro-0este,fake_email@corporate.co
0001101579,8,58,CO04,48,1930,9,0,Prata,1,Centro-0este,fake_email@corporate.co
0001103288,10,40,CO02,23,0.01,4,1,Bronze,1,Centro-0este,fake_email@corporate.co
0001104136,13,,L02,25,980,5,1,Prata,0,Leste,fake_email@corporate.co
0001108646,9,61,L01,03,12150,11,0,Ouro,1,Leste,fake_email@corporate.co
0001111434,13,70,N02,25,500,11,0,Prata,1,Norte,fake_email@corporate.co
0001115014,12,,CO02,31,9000,11,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001117629,7,,CO02,35,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001128353,5,70,N02,52,3500,5,0,Prata,1,Norte,fake_email@corporate.co
0001131451,6,60,CO04,03,10000,4,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001134051,14,77,L02,06,4884.25,11,0,Prata,1,Leste,fake_email@corporate.co
0001135724,10,74,L02,42,4500,12,0,Prata,1,Leste,fake_email@corporate.co
0001136585,7,67,CO04,33,3000,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0001137492,7,51,CO02,27,17000,11,1,Ouro,0,Centro-0este,fake_email@corporate.co
0001138235,18,37,CO02,25,50.01,8,1,Prata,1,Centro-0este,fake_email@corporate.co
0001143662,8,35,N02,52,5044.46,5,0,Ouro,1,Norte,fake_email@corporate.co
0001150820,5,58,S03,20,6000,22,0,Ouro,1,Sul,fake_email@corporate.co
0001151037,6,27,L02,30,5,7,0,Prata,1,Leste,fake_email@corporate.co
0001154958,5,72,L01,12,32050,12,0,Platino,99,Leste,fake_email@corporate.co
0001156179,9,70,L01,31,6000,8,0,Ouro,1,Leste,fake_email@corporate.co
0001162020,7,,CO04,51,0.01,2,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001164910,7,51,N02,38,0.01,10,0,Bronze,0,Norte,fake_email@corporate.co
0001176846,9,31,,52,1064.45,1,1,Prata,1,,fake_email@corporate.co
0001178520,10,58,CO04,51,3000.01,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0001179462,10,73,CO04,38,0.01,6,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001184199,7,38,L01,51,4500,4,0,Prata,1,Leste,fake_email@corporate.co
0001186671,7,71,L01,01,2000,3,1,Prata,1,Leste,fake_email@corporate.co
0001190369,22,50,L01,22,3000,6,1,Prata,0,Leste,fake_email@corporate.co
0001191357,9,,CO04,,2000,4,0,Prata,99,Centro-0este,fake_email@corporate.co
0001192051,6,51,CO02,22,3500,27,0,Prata,1,Centro-0este,fake_email@corporate.co
0001195654,10,33,CO04,35,0.01,8,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001196413,6,67,CO02,01,5000,4,0,Prata,99,Centro-0este,fake_email@corporate.co
0001201212,,78,L02,15,3000,8,0,Prata,0,Leste,fake_email@corporate.co
0001214039,8,64,L01,02,20000,4,1,Ouro,1,Leste,fake_email@corporate.co
0001214934,9,50,L01,52,5000,4,0,Prata,1,Leste,fake_email@corporate.co
0001219553,8,76,N02,37,6000,15,0,Ouro,99,Norte,fake_email@corporate.co
0001220462,5,41,L01,50,6000,3,0,Ouro,1,Leste,fake_email@corporate.co
0001225006,12,50,S02,31,0.01,7,1,Bronze,0,Sul,fake_email@corporate.co
0001227807,13,54,O,02,12078.35,30,0,Ouro,1,0este,fake_email@corporate.co
0001237713,13,45,L02,14,3000,8,0,Prata,1,Leste,fake_email@corporate.co
0001238604,,72,L01,10,50.01,13,0,Prata,1,Leste,fake_email@corporate.co
0001245880,7,41,N02,53,0.01,9,0,Bronze,1,Norte,fake_email@corporate.co
0001246933,10,59,L02,13,780,2,0,Prata,0,Leste,fake_email@corporate.co
0001250647,9,68,CO02,23,4000,5,1,Prata,1,Centro-0este,fake_email@corporate.co
0001260758,9,66,S02,35,2000,9,0,Prata,0,Sul,fake_email@corporate.co
0001263749,5,52,N03,06,0.01,11,0,Bronze,0,Norte,fake_email@corporate.co
0001265857,8,73,CO03,,6000,6,0,Ouro,0,Centro-0este,fake_email@corporate.co
0001275305,6,45,N02,50,300,9,0,Prata,99,Norte,fake_email@corporate.co
0001276417,9,48,L02,30,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0001277200,6,60,L02,06,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0001285750,,57,L01,12,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0001287850,11,56,CO01,23,6105.32,7,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001288741,26,31,CO02,44,0.01,4,1,Bronze,1,Centro-0este,fake_email@corporate.co
0001289772,,,O,30,0.01,4,1,Bronze,1,0este,fake_email@corporate.co
0001303252,9,55,L01,26,0.01,11,0,Bronze,0,Leste,fake_email@corporate.co
0001311360,8,61,CO02,17,3250,6,0,Prata,0,Centro-0este,fake_email@corporate.co
0001312375,,41,L01,27,10000,5,0,Ouro,1,Leste,fake_email@corporate.co
0001314483,9,68,L01,02,4250,4,0,Prata,0,Leste,fake_email@corporate.co
0001317113,14,47,L01,21,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0001318845,3,70,CO04,24,3000,11,0,Prata,1,Centro-0este,fake_email@corporate.co
0001322516,10,40,L01,07,1000,13,0,Prata,0,Leste,fake_email@corporate.co
0001329022,10,57,CO02,47,0.01,4,0,Bronze,0,Centro-0este,fake_email@corporate.co
0001330489,11,54,S02,12,360,9,0,Prata,1,Sul,fake_email@corporate.co
0001334131,2,,CO02,08,3178.9,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0001338498,9,44,L01,13,6053.35,5,0,Ouro,1,Leste,fake_email@corporate.co
0001339389,6,57,N03,35,0.02,8,0,Prata,0,Norte,fake_email@corporate.co
0001343181,5,,CO02,19,50.02,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0001347810,9,60,S03,35,8000,14,0,Ouro,1,Sul,fake_email@corporate.co
0001348957,13,45,S03,52,0.01,4,1,Bronze,1,Sul,fake_email@corporate.co
0001349643,9,40,L01,37,0.01,6,1,Bronze,1,Leste,fake_email@corporate.co
0001352482,9,22,N02,12,1000,3,1,Prata,1,Norte,fake_email@corporate.co
0001353292,10,73,L01,04,5000,27,0,Prata,0,Leste,fake_email@corporate.co
0001364707,10,44,L02,20,0.01,5,0,Bronze,99,Leste,fake_email@corporate.co
0001366874,,65,L01,12,1526.91,5,0,Prata,0,Leste,fake_email@corporate.co
0001372475,5,50,CO04,08,0.01,4,0,Bronze,0,Centro-0este,fake_email@corporate.co
0001379240,8,76,L02,46,1000,3,1,Prata,1,Leste,fake_email@corporate.co
0001390333,,61,L01,04,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0001402684,7,52,L01,41,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0001403478,9,48,CO02,33,6000,2,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001404458,9,47,CO02,28,0.01,4,0,Bronze,0,Centro-0este,fake_email@corporate.co
0001407228,7,57,,15,2000,1,0,Prata,1,,fake_email@corporate.co
0001408038,10,61,N02,35,3000,3,1,Prata,1,Norte,fake_email@corporate.co
0001421123,8,55,O,45,4000,8,0,Prata,0,0este,fake_email@corporate.co
0001422944,10,52,S02,47,0.01,5,0,Bronze,99,Sul,fake_email@corporate.co
0001425951,,68,CO04,52,0.01,9,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001438069,5,76,N03,23,6000,3,1,Ouro,1,Norte,fake_email@corporate.co
0001439030,11,47,S02,03,1200,11,0,Prata,0,Sul,fake_email@corporate.co
0001455486,9,66,CO04,38,6000,2,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001467158,12,60,CO02,19,9604.34,4,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001468979,8,49,L02,25,0.01,20,0,Bronze,0,Leste,fake_email@corporate.co
0001469819,9,67,L01,33,10000,5,1,Ouro,1,Leste,fake_email@corporate.co
0001470698,4,53,L01,20,1070,9,0,Prata,0,Leste,fake_email@corporate.co
0001472623,3,59,CO01,,12000,4,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001487604,8,69,L01,16,14400,8,0,Ouro,0,Leste,fake_email@corporate.co
0001488600,7,27,L01,52,0.01,4,1,Bronze,1,Leste,fake_email@corporate.co
0001492209,10,63,L01,14,3000,7,0,Prata,0,Leste,fake_email@corporate.co
0001496115,18,41,N01,35,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0001504347,,36,CO01,53,4035.57,7,1,Prata,99,Centro-0este,fake_email@corporate.co
0001509918,4,64,L01,28,420,9,0,Prata,1,Leste,fake_email@corporate.co
0001514946,8,45,L01,44,6000,2,0,Ouro,0,Leste,fake_email@corporate.co
0001515527,10,46,L02,27,0.01,4,0,Bronze,1,Leste,fake_email@corporate.co
0001521950,2,50,N01,05,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0001522744,6,75,CO02,42,0.01,9,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001523775,11,62,N03,08,6000,10,0,Ouro,0,Norte,fake_email@corporate.co
0001524712,13,64,N02,05,12000,8,0,Ouro,0,Norte,fake_email@corporate.co
0001529536,,39,L01,16,3850.36,8,1,Prata,1,Leste,fake_email@corporate.co
0001533258,11,25,CO02,19,3000,3,1,Prata,1,Centro-0este,fake_email@corporate.co
0001535226,5,46,CO04,25,24878.35,9,0,Platino,1,Centro-0este,fake_email@corporate.co
0001539132,10,39,N02,37,0.01,5,1,Bronze,99,Norte,fake_email@corporate.co
0001540068,6,56,L01,46,6000,1,0,Ouro,1,Leste,fake_email@corporate.co
0001543954,6,56,N01,38,6000,2,0,Ouro,99,Norte,fake_email@corporate.co
0001544969,6,62,S03,23,18800,4,0,Ouro,0,Sul,fake_email@corporate.co
0001550918,5,77,L02,49,9600,16,0,Ouro,0,Leste,fake_email@corporate.co
0001562843,6,48,CO02,19,0.01,5,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001587250,4,29,N02,24,100,7,1,Prata,1,Norte,fake_email@corporate.co
0001589334,9,63,CO04,22,0.01,5,0,Bronze,0,Centro-0este,fake_email@corporate.co
0001593706,5,46,CO04,32,480,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0001598333,9,58,CO02,33,0.01,5,1,Bronze,99,Centro-0este,fake_email@corporate.co
0001611844,12,68,N02,16,2000,31,0,Prata,1,Norte,fake_email@corporate.co
0001613685,10,,L02,38,6053.35,6,1,Ouro,1,Leste,fake_email@corporate.co
0001617974,7,36,L01,12,3000.01,8,1,Prata,1,Leste,fake_email@corporate.co
0001620797,17,43,CO04,37,3026.67,6,1,Prata,1,Centro-0este,fake_email@corporate.co
0001622692,6,57,L01,34,0.01,4,0,Bronze,0,Leste,fake_email@corporate.co
0001623494,8,47,L01,20,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0001625675,6,45,L02,31,0.01,10,0,Bronze,1,Leste,fake_email@corporate.co
0001642332,10,64,CO02,14,5000,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0001645110,12,37,N03,10,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0001652990,5,57,N03,20,4884.25,11,0,Prata,1,Norte,fake_email@corporate.co
0001657844,6,41,N03,32,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0001665502,10,44,CO04,24,500,9,0,Prata,0,Centro-0este,fake_email@corporate.co
0001670514,9,51,L01,14,7053.34,10,0,Ouro,1,Leste,fake_email@corporate.co
0001673556,7,62,O,49,6000,2,0,Ouro,1,0este,fake_email@corporate.co
0001681265,18,54,CO02,52,970.92,9,1,Prata,1,Centro-0este,fake_email@corporate.co
0001691082,7,57,L01,27,1500,5,0,Prata,0,Leste,fake_email@corporate.co
0001692658,7,63,CO01,06,7500,5,0,Ouro,0,Centro-0este,fake_email@corporate.co
0001700464,8,,N03,25,600,8,0,Prata,0,Norte,fake_email@corporate.co
0001711644,3,51,N02,28,0.01,5,0,Bronze,0,Norte,fake_email@corporate.co
0001719211,,44,N02,38,500,10,1,Prata,1,Norte,fake_email@corporate.co
0001731165,11,74,CO02,35,10000.01,8,0,Ouro,0,Centro-0este,fake_email@corporate.co
0001739360,8,56,O,53,4000,5,1,Prata,0,0este,fake_email@corporate.co
0001741195,4,33,CO02,53,0.01,6,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001742434,8,50,CO02,09,4800,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0001745654,,59,N02,17,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0001750860,11,67,N02,13,2400,9,0,Prata,1,Norte,fake_email@corporate.co
0001762605,7,72,N02,47,6000,5,0,Ouro,0,Norte,fake_email@corporate.co
0001763474,5,67,N02,10,6000,2,0,Ouro,1,Norte,fake_email@corporate.co
0001764616,8,28,S02,52,68.22,2,0,Prata,0,Sul,fake_email@corporate.co
0001765760,9,65,N02,04,6053.35,6,0,Ouro,1,Norte,fake_email@corporate.co
0001771388,10,39,N01,16,600,1,1,Prata,1,Norte,fake_email@corporate.co
0001772406,11,59,O,24,10213.66,5,0,Ouro,1,0este,fake_email@corporate.co
0001773372,13,61,N02,27,3000,8,0,Prata,1,Norte,fake_email@corporate.co
0001779664,11,43,CO04,,0.01,9,1,Bronze,1,Centro-0este,fake_email@corporate.co
0001780778,10,50,N03,28,0.01,5,0,Bronze,0,Norte,fake_email@corporate.co
0001781979,8,67,L02,19,5027,6,0,Ouro,99,Leste,fake_email@corporate.co
0001786164,9,55,L01,01,0.01,4,0,Bronze,0,Leste,fake_email@corporate.co
0001794663,12,48,L01,53,6053.35,13,1,Ouro,1,Leste,fake_email@corporate.co
0001795708,8,32,L01,52,0.01,7,1,Bronze,0,Leste,fake_email@corporate.co
0001798863,13,38,N03,25,0.01,8,1,Bronze,1,Norte,fake_email@corporate.co
0001799983,9,39,CO02,50,2700,4,1,Prata,1,Centro-0este,fake_email@corporate.co
0001802194,11,44,S03,40,6000,3,1,Ouro,0,Sul,fake_email@corporate.co
0001803158,5,71,L02,30,2000,9,0,Prata,1,Leste,fake_email@corporate.co
0001804170,11,57,CO02,27,9000,6,1,Ouro,1,Centro-0este,fake_email@corporate.co
0001805371,5,34,CO01,51,6000,5,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001815989,11,56,N02,35,0.01,6,1,Bronze,1,Norte,fake_email@corporate.co
0001820036,6,69,CO02,24,12105.32,12,0,Ouro,0,Centro-0este,fake_email@corporate.co
0001820974,11,53,L01,04,600,7,0,Prata,0,Leste,fake_email@corporate.co
0001823981,10,33,N01,35,0.01,9,1,Bronze,1,Norte,fake_email@corporate.co
0001824880,6,67,N03,23,1200,4,0,Prata,0,Norte,fake_email@corporate.co
0001833588,8,74,S01,52,2000,5,0,Prata,1,Sul,fake_email@corporate.co
0001856197,4,73,N02,52,6500,20,0,Ouro,1,Norte,fake_email@corporate.co
0001857045,16,37,L01,52,0.01,8,1,Bronze,1,Leste,fake_email@corporate.co
0001860585,7,60,O,37,1324.2,10,1,Prata,1,0este,fake_email@corporate.co
0001861670,,61,L01,24,6000,2,1,Ouro,1,Leste,fake_email@corporate.co
0001868780,9,74,CO02,23,11605.32,12,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001872664,4,49,CO02,44,0.01,,0,Bronze,1,Centro-0este,fake_email@corporate.co
0001873539,8,49,L01,34,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0001878794,5,58,L01,38,21000,9,0,Platino,1,Leste,fake_email@corporate.co
0001882015,,36,CO03,,4300,1,0,Prata,0,Centro-0este,fake_email@corporate.co
0001891499,8,43,CO04,14,1200,4,0,Prata,1,Centro-0este,fake_email@corporate.co
0001893505,5,76,L01,24,6053.35,7,0,Ouro,99,Leste,fake_email@corporate.co
0001895451,8,78,CO02,04,3000,2,1,Prata,1,Centro-0este,fake_email@corporate.co
0001896628,4,76,CO04,28,6000,6,0,Ouro,1,Centro-0este,fake_email@corporate.co
0001897829,15,48,CO02,44,500,9,1,Prata,1,Centro-0este,fake_email@corporate.co
0001898779,7,68,N03,44,0.01,12,0,Bronze,0,Norte,fake_email@corporate.co
0001901788,7,61,L01,04,28780.41,0,0,Platino,0,Leste,fake_email@corporate.co
0001902814,10,64,S02,10,5100,11,0,Ouro,0,Sul,fake_email@corporate.co
0001907808,7,56,CO04,23,3000,11,0,Prata,1,Centro-0este,fake_email@corporate.co
0001916432,8,39,L01,44,5000,1,0,Prata,1,Leste,fake_email@corporate.co
0001917439,10,62,N03,27,6053.35,5,0,Ouro,1,Norte,fake_email@corporate.co
0001919512,11,35,CO04,44,600,8,1,Prata,1,Centro-0este,fake_email@corporate.co
0001936239,8,35,L02,25,1000,6,1,Prata,1,Leste,fake_email@corporate.co
0001938339,8,55,L02,45,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0001939297,7,47,N01,27,1200,9,0,Prata,1,Norte,fake_email@corporate.co
0001941658,6,63,L02,12,30131.68,6,0,Platino,0,Leste,fake_email@corporate.co
0001943634,7,33,N03,16,0.01,9,0,Bronze,1,Norte,fake_email@corporate.co
0001946366,7,50,CO02,49,4198,1,0,Prata,0,Centro-0este,fake_email@corporate.co
0001952552,12,57,S03,52,1000,4,0,Prata,0,Sul,fake_email@corporate.co
0001953516,8,42,N02,16,0.01,5,0,Bronze,99,Norte,fake_email@corporate.co
0001954504,11,45,CO02,20,720,4,0,Prata,1,Centro-0este,fake_email@corporate.co
0001976389,6,49,CO01,51,920,4,1,Prata,1,Centro-0este,fake_email@corporate.co
0001978349,9,70,S01,23,3000,8,0,Prata,0,Sul,fake_email@corporate.co
0001979671,6,39,N01,09,0.01,7,1,Bronze,1,Norte,fake_email@corporate.co
0001983636,9,37,CO01,37,420,1,1,Prata,1,Centro-0este,fake_email@corporate.co
0001986597,8,62,S02,04,3750,2,0,Prata,1,Sul,fake_email@corporate.co
0001988824,9,67,,05,6000,1,0,Ouro,0,,fake_email@corporate.co
0001991744,9,59,L02,05,7400,28,0,Ouro,1,Leste,fake_email@corporate.co
0001996495,15,52,L01,27,3000,5,1,Prata,0,Leste,fake_email@corporate.co
0002009935,9,50,L02,27,1200,9,0,Prata,0,Leste,fake_email@corporate.co
0002015668,7,35,L01,26,500,1,1,Prata,1,Leste,fake_email@corporate.co
0002022370,12,39,CO04,53,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0002024128,12,68,,38,18678.76,3,1,Ouro,1,,fake_email@corporate.co
0002034743,19,38,CO04,,0.01,9,1,Bronze,1,Centro-0este,fake_email@corporate.co
0002035618,11,32,CO02,04,0.01,5,0,Bronze,1,Centro-0este,fake_email@corporate.co
0002038765,7,30,N03,51,0.01,4,1,Bronze,1,Norte,fake_email@corporate.co
0002044978,10,59,N02,25,0.01,10,1,Bronze,1,Norte,fake_email@corporate.co
0002046008,8,53,L01,44,6000,1,0,Ouro,99,Leste,fake_email@corporate.co
0002053047,14,53,N02,23,480,5,1,Prata,0,Norte,fake_email@corporate.co
0002056623,12,53,CO01,51,0.01,5,0,Bronze,1,Centro-0este,fake_email@corporate.co
0002063115,13,53,CO02,48,0.01,8,1,Bronze,1,Centro-0este,fake_email@corporate.co
0002069148,7,48,O,51,0.01,7,0,Bronze,0,0este,fake_email@corporate.co
0002080303,11,61,N02,17,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0002088991,,73,L01,55,2500,9,1,Prata,1,Leste,fake_email@corporate.co
0002094428,14,76,CO02,52,500,9,1,Prata,1,Centro-0este,fake_email@corporate.co
0002095491,11,44,N03,17,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0002107996,9,39,L01,03,30649.41,1,1,Platino,1,Leste,fake_email@corporate.co
0002109565,6,35,L02,53,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0002115328,11,63,N03,15,19000,12,0,Ouro,1,Norte,fake_email@corporate.co
0002124033,11,62,CO01,47,12000,2,0,Ouro,1,Centro-0este,fake_email@corporate.co
0002125013,9,50,S03,38,0.01,8,0,Bronze,1,Sul,fake_email@corporate.co
0002138107,12,34,N02,38,0.01,4,1,Bronze,1,Norte,fake_email@corporate.co
0002139995,8,69,S03,11,0.01,7,0,Bronze,1,Sul,fake_email@corporate.co
0002161567,9,,L01,03,0.01,7,1,Bronze,1,Leste,fake_email@corporate.co
0002176327,22,30,L01,49,1750,4,1,Prata,1,Leste,fake_email@corporate.co
0002180774,10,44,N01,22,0.01,8,0,Bronze,1,Norte,fake_email@corporate.co
0002196948,9,79,L01,20,4000,2,0,Prata,1,Leste,fake_email@corporate.co
0002200279,7,40,CO04,16,0.01,4,0,Bronze,0,Centro-0este,fake_email@corporate.co
0002201399,7,43,CO04,12,0.01,,1,Bronze,1,Centro-0este,fake_email@corporate.co
0002206358,11,25,L01,52,2400,1,1,Prata,1,Leste,fake_email@corporate.co
0002219816,5,57,CO02,35,3000,4,0,Prata,0,Centro-0este,fake_email@corporate.co
0002222930,7,23,N02,04,1000,5,1,Prata,1,Norte,fake_email@corporate.co
0002227312,5,58,N01,01,0.01,,0,Bronze,1,Norte,fake_email@corporate.co
0002229757,12,,L01,07,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0002233118,8,57,L01,04,25000,1,0,Platino,1,Leste,fake_email@corporate.co
0002235056,10,35,L01,25,0.01,8,1,Bronze,0,Leste,fake_email@corporate.co
0002238446,8,42,,51,0.01,5,0,Bronze,1,,fake_email@corporate.co
0002242419,12,33,L01,38,0.01,8,1,Bronze,1,Leste,fake_email@corporate.co
0002245329,9,46,L01,52,5000,2,0,Prata,1,Leste,fake_email@corporate.co
0002250233,12,,N02,24,0.01,4,0,Bronze,1,Norte,fake_email@corporate.co
0002252104,12,43,L01,17,0.01,9,1,Bronze,1,Leste,fake_email@corporate.co
0002262231,17,33,L02,18,5000,1,0,Prata,99,Leste,fake_email@corporate.co
0002263890,6,71,S01,52,12000,2,0,Ouro,1,Sul,fake_email@corporate.co
0002272474,14,35,S02,40,0.01,4,1,Bronze,1,Sul,fake_email@corporate.co
0002275317,7,54,CO04,16,4500,11,0,Prata,0,Centro-0este,fake_email@corporate.co
0002281147,13,66,S03,27,2000,5,1,Prata,1,Sul,fake_email@corporate.co
0002284065,16,37,L02,50,0.01,8,1,Bronze,1,Leste,fake_email@corporate.co
0002303191,3,58,N02,04,3000,2,0,Prata,0,Norte,fake_email@corporate.co
0002303523,10,49,L01,04,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0002327007,8,45,CO02,44,0.01,10,0,Bronze,1,Centro-0este,fake_email@corporate.co
0002330202,8,36,CO04,34,0.01,8,1,Bronze,1,Centro-0este,fake_email@corporate.co
0002331160,,37,L02,30,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0002332280,4,71,N02,52,10500,15,0,Ouro,1,Norte,fake_email@corporate.co
