ID,Engaj,Idade,Regiao_int,Tipo_Cliente,Total_gasto,Tempo_relacionamento,Campanha,Status,email,Sexo,Regiao
1009060,8,52,S02,38,0.01,4,0,Bronze,fake_email@corporate.co,M,Sul
1009931,11,59,CO02,32,1500,2,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1011243,6,63,O,49,1000,2,1,Prata,fake_email@corporate.co,M,Oeste
1011669,15,47,N02,38,0.01,6,0,Bronze,fake_email@corporate.co,M,Norte
1012509,6,44,L01,51,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
1013394,7,39,L01,4,0.01,7,0,Bronze,fake_email@corporate.co,F,Leste
1018361,5,72,CO02,4,6000,2,0,Ouro,fake_email@corporate.co,U,Centro-Oeste
1022334,8,38,CO04,47,0.01,5,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
1024248,13,72,L02,30,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
1029592,11,,L01,27,0.01,4,1,Bronze,fake_email@corporate.co,M,Leste
1030302,6,76,S01,49,3000,8,0,Prata,fake_email@corporate.co,F,Sul
1036084,11,50,N01,32,3000,8,0,Prata,fake_email@corporate.co,F,Norte
1040227,7,66,CO04,19,9000,8,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1040944,6,51,L01,38,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
1041231,7,61,CO02,19,6107.64,,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1043773,3,63,CO02,25,0.01,8,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1054015,6,78,L01,51,7500,5,0,Ouro,fake_email@corporate.co,F,Leste
1055682,9,55,CO01,15,5672.31,2,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
1060228,7,49,CO02,53,10000,3,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
1061348,13,70,L01,5,2884.96,8,0,Prata,fake_email@corporate.co,F,Leste
1068601,6,45,CO02,32,0.01,4,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1070037,5,73,S02,52,600,32,0,Prata,fake_email@corporate.co,F,Sul
1070460,8,71,L01,4,23425,4,1,Platino,fake_email@corporate.co,F,Leste
1072773,14,52,L01,27,7017.55,5,0,Ouro,fake_email@corporate.co,F,Leste
1080016,11,52,CO01,34,0.01,,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1083767,9,64,,52,3000,1,0,Prata,fake_email@corporate.co,F,
1084607,9,57,CO02,16,9052.66,7,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1087452,6,,CO02,44,2000,27,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1091085,10,63,N02,27,6053.34,4,0,Ouro,fake_email@corporate.co,M,Norte
1094955,,32,CO02,41,0.01,4,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
1097474,20,39,N02,24,0.01,8,1,Bronze,fake_email@corporate.co,M,Norte
1098918,7,35,CO02,22,0.01,4,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
1101579,8,58,CO04,48,1930,9,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1103288,10,40,CO02,23,0.01,4,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
1104136,13,,L02,25,980,5,1,Prata,fake_email@corporate.co,M,Leste
1108646,9,61,L01,3,12150,11,0,Ouro,fake_email@corporate.co,F,Leste
1111434,13,70,N02,25,500,11,0,Prata,fake_email@corporate.co,F,Norte
1115014,12,,CO02,31,9000,11,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1117629,7,,CO02,35,0.01,8,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1128353,5,70,N02,52,3500,5,0,Prata,fake_email@corporate.co,F,Norte
1131451,6,60,CO04,3,10000,4,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1134051,14,77,L02,6,4884.25,11,0,Prata,fake_email@corporate.co,F,Leste
1135724,10,74,L02,42,4500,12,0,Prata,fake_email@corporate.co,F,Leste
1136585,7,67,CO04,33,3000,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1137492,7,51,CO02,27,17000,11,1,Ouro,fake_email@corporate.co,M,Centro-Oeste
1138235,18,37,CO02,25,50.01,8,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1143662,8,35,N02,52,5044.46,5,0,Ouro,fake_email@corporate.co,F,Norte
1150820,5,58,S03,20,6000,22,0,Ouro,fake_email@corporate.co,F,Sul
1151037,6,27,L02,30,5,7,0,Prata,fake_email@corporate.co,F,Leste
1154958,5,72,L01,12,32050,12,0,Platino,fake_email@corporate.co,U,Leste
1156179,9,70,L01,31,6000,8,0,Ouro,fake_email@corporate.co,F,Leste
1162020,7,,CO04,51,0.01,2,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1164910,7,51,N02,38,0.01,10,0,Bronze,fake_email@corporate.co,M,Norte
1176846,9,31,,52,1064.45,1,1,Prata,fake_email@corporate.co,F,
1178520,10,58,CO04,51,3000.01,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1179462,10,73,CO04,38,0.01,6,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1184199,7,38,L01,51,4500,4,0,Prata,fake_email@corporate.co,F,Leste
1186671,7,71,L01,1,2000,3,1,Prata,fake_email@corporate.co,F,Leste
1190369,22,50,L01,22,3000,6,1,Prata,fake_email@corporate.co,M,Leste
1191357,9,,CO04,,2000,4,0,Prata,fake_email@corporate.co,U,Centro-Oeste
1192051,6,51,CO02,22,3500,27,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1195654,10,33,CO04,35,0.01,8,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1196413,6,67,CO02,1,5000,4,0,Prata,fake_email@corporate.co,U,Centro-Oeste
1201212,,78,L02,15,3000,8,0,Prata,fake_email@corporate.co,M,Leste
1214039,8,64,L01,2,20000,4,1,Ouro,fake_email@corporate.co,F,Leste
1214934,9,50,L01,52,5000,4,0,Prata,fake_email@corporate.co,F,Leste
1219553,8,76,N02,37,6000,15,0,Ouro,fake_email@corporate.co,U,Norte
1220462,5,41,L01,50,6000,3,0,Ouro,fake_email@corporate.co,F,Leste
1225006,12,50,S02,31,0.01,7,1,Bronze,fake_email@corporate.co,M,Sul
1227807,13,54,O,2,12078.35,30,0,Ouro,fake_email@corporate.co,F,Oeste
1237713,13,45,L02,14,3000,8,0,Prata,fake_email@corporate.co,F,Leste
1238604,,72,L01,10,50.01,13,0,Prata,fake_email@corporate.co,F,Leste
1245880,7,41,N02,53,0.01,9,0,Bronze,fake_email@corporate.co,F,Norte
1246933,10,59,L02,13,780,2,0,Prata,fake_email@corporate.co,M,Leste
1250647,9,68,CO02,23,4000,5,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1260758,9,66,S02,35,2000,9,0,Prata,fake_email@corporate.co,M,Sul
1263749,5,52,N03,6,0.01,11,0,Bronze,fake_email@corporate.co,M,Norte
1265857,8,73,CO03,,6000,6,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
1275305,6,45,N02,50,300,9,0,Prata,fake_email@corporate.co,U,Norte
1276417,9,48,L02,30,0.01,5,1,Bronze,fake_email@corporate.co,F,Leste
1277200,6,60,L02,6,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
1285750,,57,L01,12,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
1287850,11,56,CO01,23,6105.32,7,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1288741,26,31,CO02,44,0.01,4,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
1289772,,,O,30,0.01,4,1,Bronze,fake_email@corporate.co,F,Oeste
1303252,9,55,L01,26,0.01,11,0,Bronze,fake_email@corporate.co,M,Leste
1311360,8,61,CO02,17,3250,6,0,Prata,fake_email@corporate.co,M,Centro-Oeste
1312375,,41,L01,27,10000,5,0,Ouro,fake_email@corporate.co,F,Leste
1314483,9,68,L01,2,4250,4,0,Prata,fake_email@corporate.co,M,Leste
1317113,14,47,L01,21,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
1318845,3,70,CO04,24,3000,11,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1322516,10,40,L01,7,1000,13,0,Prata,fake_email@corporate.co,M,Leste
1329022,10,57,CO02,47,0.01,4,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
1330489,11,54,S02,12,360,9,0,Prata,fake_email@corporate.co,F,Sul
1334131,2,,CO02,8,3178.9,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1338498,9,44,L01,13,6053.35,5,0,Ouro,fake_email@corporate.co,F,Leste
1339389,6,57,N03,35,0.02,8,0,Prata,fake_email@corporate.co,M,Norte
1343181,5,,CO02,19,50.02,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1347810,9,60,S03,35,8000,14,0,Ouro,fake_email@corporate.co,F,Sul
1348957,13,45,S03,52,0.01,4,1,Bronze,fake_email@corporate.co,F,Sul
1349643,9,40,L01,37,0.01,6,1,Bronze,fake_email@corporate.co,F,Leste
1352482,9,22,N02,12,1000,3,1,Prata,fake_email@corporate.co,F,Norte
1353292,10,73,L01,4,5000,27,0,Prata,fake_email@corporate.co,M,Leste
1364707,10,44,L02,20,0.01,5,0,Bronze,fake_email@corporate.co,U,Leste
1366874,,65,L01,12,1526.91,5,0,Prata,fake_email@corporate.co,M,Leste
1372475,5,50,CO04,8,0.01,4,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
1379240,8,76,L02,46,1000,3,1,Prata,fake_email@corporate.co,F,Leste
1390333,,61,L01,4,0.01,5,0,Bronze,fake_email@corporate.co,M,Leste
1402684,7,52,L01,41,0.01,9,0,Bronze,fake_email@corporate.co,F,Leste
1403478,9,48,CO02,33,6000,2,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1404458,9,47,CO02,28,0.01,4,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
1407228,7,57,,15,2000,1,0,Prata,fake_email@corporate.co,F,
1408038,10,61,N02,35,3000,3,1,Prata,fake_email@corporate.co,F,Norte
1421123,8,55,O,45,4000,8,0,Prata,fake_email@corporate.co,M,Oeste
1422944,10,52,S02,47,0.01,5,0,Bronze,fake_email@corporate.co,U,Sul
1425951,,68,CO04,52,0.01,9,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1438069,5,76,N03,23,6000,3,1,Ouro,fake_email@corporate.co,F,Norte
1439030,11,47,S02,3,1200,11,0,Prata,fake_email@corporate.co,M,Sul
1455486,9,66,CO04,38,6000,2,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1467158,12,60,CO02,19,9604.34,4,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1468979,8,49,L02,25,0.01,20,0,Bronze,fake_email@corporate.co,M,Leste
1469819,9,67,L01,33,10000,5,1,Ouro,fake_email@corporate.co,F,Leste
1470698,4,53,L01,20,1070,9,0,Prata,fake_email@corporate.co,M,Leste
1472623,3,59,CO01,,12000,4,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1487604,8,69,L01,16,14400,8,0,Ouro,fake_email@corporate.co,M,Leste
1488600,7,27,L01,52,0.01,4,1,Bronze,fake_email@corporate.co,F,Leste
1492209,10,63,L01,14,3000,7,0,Prata,fake_email@corporate.co,M,Leste
1496115,18,41,N01,35,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
1504347,,36,CO01,53,4035.57,7,1,Prata,fake_email@corporate.co,U,Centro-Oeste
1509918,4,64,L01,28,420,9,0,Prata,fake_email@corporate.co,F,Leste
1514946,8,45,L01,44,6000,2,0,Ouro,fake_email@corporate.co,M,Leste
1515527,10,46,L02,27,0.01,4,0,Bronze,fake_email@corporate.co,F,Leste
1521950,2,50,N01,5,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
1522744,6,75,CO02,42,0.01,9,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1523775,11,62,N03,8,6000,10,0,Ouro,fake_email@corporate.co,M,Norte
1524712,13,64,N02,5,12000,8,0,Ouro,fake_email@corporate.co,M,Norte
1529536,,39,L01,16,3850.36,8,1,Prata,fake_email@corporate.co,F,Leste
1533258,11,25,CO02,19,3000,3,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1535226,5,46,CO04,25,24878.35,9,0,Platino,fake_email@corporate.co,F,Centro-Oeste
1539132,10,39,N02,37,0.01,5,1,Bronze,fake_email@corporate.co,U,Norte
1540068,6,56,L01,46,6000,1,0,Ouro,fake_email@corporate.co,F,Leste
1543954,6,56,N01,38,6000,2,0,Ouro,fake_email@corporate.co,U,Norte
1544969,6,62,S03,23,18800,4,0,Ouro,fake_email@corporate.co,M,Sul
1550918,5,77,L02,49,9600,16,0,Ouro,fake_email@corporate.co,M,Leste
1562843,6,48,CO02,19,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1587250,4,29,N02,24,100,7,1,Prata,fake_email@corporate.co,F,Norte
1589334,9,63,CO04,22,0.01,5,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
1593706,5,46,CO04,32,480,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1598333,9,58,CO02,33,0.01,5,1,Bronze,fake_email@corporate.co,U,Centro-Oeste
1611844,12,68,N02,16,2000,31,0,Prata,fake_email@corporate.co,F,Norte
1613685,10,,L02,38,6053.35,6,1,Ouro,fake_email@corporate.co,F,Leste
1617974,7,36,L01,12,3000.01,8,1,Prata,fake_email@corporate.co,F,Leste
1620797,17,43,CO04,37,3026.67,6,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1622692,6,57,L01,34,0.01,4,0,Bronze,fake_email@corporate.co,M,Leste
1623494,8,47,L01,20,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
1625675,6,45,L02,31,0.01,10,0,Bronze,fake_email@corporate.co,F,Leste
1642332,10,64,CO02,14,5000,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1645110,12,37,N03,10,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
1652990,5,57,N03,20,4884.25,11,0,Prata,fake_email@corporate.co,F,Norte
1657844,6,41,N03,32,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
1665502,10,44,CO04,24,500,9,0,Prata,fake_email@corporate.co,M,Centro-Oeste
1670514,9,51,L01,14,7053.34,10,0,Ouro,fake_email@corporate.co,F,Leste
1673556,7,62,O,49,6000,2,0,Ouro,fake_email@corporate.co,F,Oeste
1681265,18,54,CO02,52,970.92,9,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1691082,7,57,L01,27,1500,5,0,Prata,fake_email@corporate.co,M,Leste
1692658,7,63,CO01,6,7500,5,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
1700464,8,,N03,25,600,8,0,Prata,fake_email@corporate.co,M,Norte
1711644,3,51,N02,28,0.01,5,0,Bronze,fake_email@corporate.co,M,Norte
1719211,,44,N02,38,500,10,1,Prata,fake_email@corporate.co,F,Norte
1731165,11,74,CO02,35,10000.01,8,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
1739360,8,56,O,53,4000,5,1,Prata,fake_email@corporate.co,M,Oeste
1741195,4,33,CO02,53,0.01,6,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1742434,8,50,CO02,9,4800,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1745654,,59,N02,17,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
1750860,11,67,N02,13,2400,9,0,Prata,fake_email@corporate.co,F,Norte
1762605,7,72,N02,47,6000,5,0,Ouro,fake_email@corporate.co,M,Norte
1763474,5,67,N02,10,6000,2,0,Ouro,fake_email@corporate.co,F,Norte
1764616,8,28,S02,52,68.22,2,0,Prata,fake_email@corporate.co,M,Sul
1765760,9,65,N02,4,6053.35,6,0,Ouro,fake_email@corporate.co,F,Norte
1771388,10,39,N01,16,600,1,1,Prata,fake_email@corporate.co,F,Norte
1772406,11,59,O,24,10213.66,5,0,Ouro,fake_email@corporate.co,F,Oeste
1773372,13,61,N02,27,3000,8,0,Prata,fake_email@corporate.co,F,Norte
1779664,11,43,CO04,,0.01,9,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
1780778,10,50,N03,28,0.01,5,0,Bronze,fake_email@corporate.co,M,Norte
1781979,8,67,L02,19,5027,6,0,Ouro,fake_email@corporate.co,U,Leste
1786164,9,55,L01,1,0.01,4,0,Bronze,fake_email@corporate.co,M,Leste
1794663,12,48,L01,53,6053.35,13,1,Ouro,fake_email@corporate.co,F,Leste
1795708,8,32,L01,52,0.01,7,1,Bronze,fake_email@corporate.co,M,Leste
1798863,13,38,N03,25,0.01,8,1,Bronze,fake_email@corporate.co,F,Norte
1799983,9,39,CO02,50,2700,4,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1802194,11,44,S03,40,6000,3,1,Ouro,fake_email@corporate.co,M,Sul
1803158,5,71,L02,30,2000,9,0,Prata,fake_email@corporate.co,F,Leste
1804170,11,57,CO02,27,9000,6,1,Ouro,fake_email@corporate.co,F,Centro-Oeste
1805371,5,34,CO01,51,6000,5,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1815989,11,56,N02,35,0.01,6,1,Bronze,fake_email@corporate.co,F,Norte
1820036,6,69,CO02,24,12105.32,12,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
1820974,11,53,L01,4,600,7,0,Prata,fake_email@corporate.co,M,Leste
1823981,10,33,N01,35,0.01,9,1,Bronze,fake_email@corporate.co,F,Norte
1824880,6,67,N03,23,1200,4,0,Prata,fake_email@corporate.co,M,Norte
1833588,8,74,S01,52,2000,5,0,Prata,fake_email@corporate.co,F,Sul
1856197,4,73,N02,52,6500,20,0,Ouro,fake_email@corporate.co,F,Norte
1857045,16,37,L01,52,0.01,8,1,Bronze,fake_email@corporate.co,F,Leste
1860585,7,60,O,37,1324.2,10,1,Prata,fake_email@corporate.co,F,Oeste
1861670,,61,L01,24,6000,2,1,Ouro,fake_email@corporate.co,F,Leste
1868780,9,74,CO02,23,11605.32,12,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1872664,4,49,CO02,44,0.01,,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
1873539,8,49,L01,34,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
1878794,5,58,L01,38,21000,9,0,Platino,fake_email@corporate.co,F,Leste
1882015,,36,CO03,,4300,1,0,Prata,fake_email@corporate.co,M,Centro-Oeste
1891499,8,43,CO04,14,1200,4,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1893505,5,76,L01,24,6053.35,7,0,Ouro,fake_email@corporate.co,U,Leste
1895451,8,78,CO02,4,3000,2,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1896628,4,76,CO04,28,6000,6,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
1897829,15,48,CO02,44,500,9,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1898779,7,68,N03,44,0.01,12,0,Bronze,fake_email@corporate.co,M,Norte
1901788,7,61,L01,4,28780.41,0,0,Platino,fake_email@corporate.co,M,Leste
1902814,10,64,S02,10,5100,11,0,Ouro,fake_email@corporate.co,M,Sul
1907808,7,56,CO04,23,3000,11,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1916432,8,39,L01,44,5000,1,0,Prata,fake_email@corporate.co,F,Leste
1917439,10,62,N03,27,6053.35,5,0,Ouro,fake_email@corporate.co,F,Norte
1919512,11,35,CO04,44,600,8,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1936239,8,35,L02,25,1000,6,1,Prata,fake_email@corporate.co,F,Leste
1938339,8,55,L02,45,0.01,8,0,Bronze,fake_email@corporate.co,M,Leste
1939297,7,47,N01,27,1200,9,0,Prata,fake_email@corporate.co,F,Norte
1941658,6,63,L02,12,30131.68,6,0,Platino,fake_email@corporate.co,M,Leste
1943634,7,33,N03,16,0.01,9,0,Bronze,fake_email@corporate.co,F,Norte
1946366,7,50,CO02,49,4198,1,0,Prata,fake_email@corporate.co,M,Centro-Oeste
1952552,12,57,S03,52,1000,4,0,Prata,fake_email@corporate.co,M,Sul
1953516,8,42,N02,16,0.01,5,0,Bronze,fake_email@corporate.co,U,Norte
1954504,11,45,CO02,20,720,4,0,Prata,fake_email@corporate.co,F,Centro-Oeste
1976389,6,49,CO01,51,920,4,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1978349,9,70,S01,23,3000,8,0,Prata,fake_email@corporate.co,M,Sul
1979671,6,39,N01,9,0.01,7,1,Bronze,fake_email@corporate.co,F,Norte
1983636,9,37,CO01,37,420,1,1,Prata,fake_email@corporate.co,F,Centro-Oeste
1986597,8,62,S02,4,3750,2,0,Prata,fake_email@corporate.co,F,Sul
1988824,9,67,,5,6000,1,0,Ouro,fake_email@corporate.co,M,
1991744,9,59,L02,5,7400,28,0,Ouro,fake_email@corporate.co,F,Leste
1996495,15,52,L01,27,3000,5,1,Prata,fake_email@corporate.co,M,Leste
2009935,9,50,L02,27,1200,9,0,Prata,fake_email@corporate.co,M,Leste
2015668,7,35,L01,26,500,1,1,Prata,fake_email@corporate.co,F,Leste
2022370,12,39,CO04,53,0.01,5,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
2024128,12,68,,38,18678.76,3,1,Ouro,fake_email@corporate.co,F,
2034743,19,38,CO04,,0.01,9,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
2035618,11,32,CO02,4,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
2038765,7,30,N03,51,0.01,4,1,Bronze,fake_email@corporate.co,F,Norte
2044978,10,59,N02,25,0.01,10,1,Bronze,fake_email@corporate.co,F,Norte
2046008,8,53,L01,44,6000,1,0,Ouro,fake_email@corporate.co,U,Leste
2053047,14,53,N02,23,480,5,1,Prata,fake_email@corporate.co,M,Norte
2056623,12,53,CO01,51,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
2063115,13,53,CO02,48,0.01,8,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
2069148,7,48,O,51,0.01,7,0,Bronze,fake_email@corporate.co,M,Oeste
2080303,11,61,N02,17,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
2088991,,73,L01,55,2500,9,1,Prata,fake_email@corporate.co,F,Leste
2094428,14,76,CO02,52,500,9,1,Prata,fake_email@corporate.co,F,Centro-Oeste
2095491,11,44,N03,17,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
2107996,9,39,L01,3,30649.41,1,1,Platino,fake_email@corporate.co,F,Leste
2109565,6,35,L02,53,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
2115328,11,63,N03,15,19000,12,0,Ouro,fake_email@corporate.co,F,Norte
2124033,11,62,CO01,47,12000,2,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
2125013,9,50,S03,38,0.01,8,0,Bronze,fake_email@corporate.co,F,Sul
2138107,12,34,N02,38,0.01,4,1,Bronze,fake_email@corporate.co,F,Norte
2139995,8,69,S03,11,0.01,7,0,Bronze,fake_email@corporate.co,F,Sul
2161567,9,,L01,3,0.01,7,1,Bronze,fake_email@corporate.co,F,Leste
2176327,22,30,L01,49,1750,4,1,Prata,fake_email@corporate.co,F,Leste
2180774,10,44,N01,22,0.01,8,0,Bronze,fake_email@corporate.co,F,Norte
2196948,9,79,L01,20,4000,2,0,Prata,fake_email@corporate.co,F,Leste
2200279,7,40,CO04,16,0.01,4,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
2201399,7,43,CO04,12,0.01,,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
2206358,11,25,L01,52,2400,1,1,Prata,fake_email@corporate.co,F,Leste
2219816,5,57,CO02,35,3000,4,0,Prata,fake_email@corporate.co,M,Centro-Oeste
2222930,7,23,N02,4,1000,5,1,Prata,fake_email@corporate.co,F,Norte
2227312,5,58,N01,1,0.01,,0,Bronze,fake_email@corporate.co,F,Norte
2229757,12,,L01,7,0.01,5,1,Bronze,fake_email@corporate.co,F,Leste
2233118,8,57,L01,4,25000,1,0,Platino,fake_email@corporate.co,F,Leste
2235056,10,35,L01,25,0.01,8,1,Bronze,fake_email@corporate.co,M,Leste
2238446,8,42,,51,0.01,5,0,Bronze,fake_email@corporate.co,F,
2242419,12,33,L01,38,0.01,8,1,Bronze,fake_email@corporate.co,F,Leste
2245329,9,46,L01,52,5000,2,0,Prata,fake_email@corporate.co,F,Leste
2250233,12,,N02,24,0.01,4,0,Bronze,fake_email@corporate.co,F,Norte
2252104,12,43,L01,17,0.01,9,1,Bronze,fake_email@corporate.co,F,Leste
2262231,17,33,L02,18,5000,1,0,Prata,fake_email@corporate.co,U,Leste
2263890,6,71,S01,52,12000,2,0,Ouro,fake_email@corporate.co,F,Sul
2272474,14,35,S02,40,0.01,4,1,Bronze,fake_email@corporate.co,F,Sul
2275317,7,54,CO04,16,4500,11,0,Prata,fake_email@corporate.co,M,Centro-Oeste
2281147,13,66,S03,27,2000,5,1,Prata,fake_email@corporate.co,F,Sul
2284065,16,37,L02,50,0.01,8,1,Bronze,fake_email@corporate.co,F,Leste
2303191,3,58,N02,4,3000,2,0,Prata,fake_email@corporate.co,M,Norte
2303523,10,49,L01,4,0.01,8,0,Bronze,fake_email@corporate.co,M,Leste
2327007,8,45,CO02,44,0.01,10,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
2330202,8,36,CO04,34,0.01,8,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
2331160,,37,L02,30,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
2332280,4,71,N02,52,10500,15,0,Ouro,fake_email@corporate.co,F,Norte
2334992,10,54,L01,7,2000,5,1,Prata,fake_email@corporate.co,F,Leste
2335131,8,55,CO01,52,0.01,9,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
2337916,7,72,L02,23,26053.35,8,0,Platino,fake_email@corporate.co,F,Leste
2344521,7,40,N02,46,0.01,4,0,Bronze,fake_email@corporate.co,M,Norte
2345242,3,55,CO01,22,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
2350696,5,57,N03,25,5000,4,0,Prata,fake_email@corporate.co,U,Norte
2353571,10,63,N02,12,0.01,8,0,Bronze,fake_email@corporate.co,F,Norte
2357844,10,53,S03,27,1500,5,0,Prata,fake_email@corporate.co,F,Sul
2360020,14,70,CO01,50,20294.5,3,0,Platino,fake_email@corporate.co,M,Centro-Oeste
2365723,14,56,L01,52,6000,2,0,Ouro,fake_email@corporate.co,U,Leste
2372991,12,49,CO03,,14000,3,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
2373998,12,70,CO04,23,29374.72,24,1,Platino,fake_email@corporate.co,M,Centro-Oeste
2384248,3,77,N02,27,15053.82,4,0,Ouro,fake_email@corporate.co,F,Norte
2387123,6,63,CO02,1,18000,13,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
2388995,,54,L01,3,4884.25,8,0,Prata,fake_email@corporate.co,F,Leste
2390949,6,68,L01,3,19411.22,5,0,Ouro,fake_email@corporate.co,F,Leste
2393670,6,,N03,32,1000,3,0,Prata,fake_email@corporate.co,F,Norte
2395363,5,48,N02,28,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
2397285,5,68,N01,22,1500,9,0,Prata,fake_email@corporate.co,F,Norte
2400227,7,49,CO01,51,0.01,5,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
2405253,7,73,N01,16,2000,4,1,Prata,fake_email@corporate.co,M,Norte
2420252,10,59,L01,18,6000,2,1,Ouro,fake_email@corporate.co,F,Leste
2423170,11,67,CO02,51,6000,2,1,Ouro,fake_email@corporate.co,F,Centro-Oeste
2428547,10,56,CO04,12,9000,1,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
2428563,7,56,CO04,19,20383.7,3,0,Platino,fake_email@corporate.co,F,Centro-Oeste
